,name,brand,price,img,id,features,place,year,age,outcome,Cluster
877,Suzuki Super Carry Truck 1.0 MT - 2020,Suzuki,11802,https://bonbanh.com.vn/uploads/users/268349/car/2471538/s_1558953269.148.jpg,2471538,"Được khai sinh từ khai niệm ""công cụ chuyên chở chuyên nghiệp"", xe tải Suzuki Super Carry Truck được trang bị động cơ mạnh mẽ, hệ thống phun xăng điện tử đạt tiêu chuẩn ...",Bình Dương,2020,50,12916,0
878,Suzuki Super Carry Truck 1.0 MT - 2020,Suzuki,11802,https://bonbanh.com.vn/uploads/users/268349/car/2471538/s_1558953269.148.jpg,2471538,"Được khai sinh từ khai niệm ""công cụ chuyên chở chuyên nghiệp"", xe tải Suzuki Super Carry Truck được trang bị động cơ mạnh mẽ, hệ thống phun xăng điện tử đạt tiêu chuẩn ...",Bình Dương,2020,46,15564,0
879,Suzuki Super Carry Truck 1.0 MT - 2020,Suzuki,11802,https://bonbanh.com.vn/uploads/users/268349/car/2471538/s_1558953269.148.jpg,2471538,"Được khai sinh từ khai niệm ""công cụ chuyên chở chuyên nghiệp"", xe tải Suzuki Super Carry Truck được trang bị động cơ mạnh mẽ, hệ thống phun xăng điện tử đạt tiêu chuẩn ...",Bình Dương,2020,49,16200,0
880,Suzuki Super Carry Truck 1.0 MT - 2020,Suzuki,11802,https://bonbanh.com.vn/uploads/users/268349/car/2471538/s_1558953269.148.jpg,2471538,"Được khai sinh từ khai niệm ""công cụ chuyên chở chuyên nghiệp"", xe tải Suzuki Super Carry Truck được trang bị động cơ mạnh mẽ, hệ thống phun xăng điện tử đạt tiêu chuẩn ...",Bình Dương,2020,26,14881,0
881,Suzuki Super Carry Truck 1.0 MT - 2020,Suzuki,11802,https://bonbanh.com.vn/uploads/users/268349/car/2471538/s_1558953269.148.jpg,2471538,"Được khai sinh từ khai niệm ""công cụ chuyên chở chuyên nghiệp"", xe tải Suzuki Super Carry Truck được trang bị động cơ mạnh mẽ, hệ thống phun xăng điện tử đạt tiêu chuẩn ...",Bình Dương,2020,37,13870,0
3007,Suzuki Super Carry Van Blind Van - 2020,Suzuki,11586,https://bonbanh.com.vn/uploads/users/99312/car/2354406/s_1554277793.116.jpg,2354406,"Bán xe Suzuki Carry Blind Van sx 2020, số tay, máy xăng, màu trắng, nội thất màu ghi. Xe trang bị: Động cơ 4 Xi lanh, 1L, đạt tiêu chuẩn EURO 4, phun xăng điện tử giúp tiết kệm nhiên ...",Hà Nội,2020,42,15471,0
3008,Suzuki Super Carry Van Blind Van - 2020,Suzuki,11586,https://bonbanh.com.vn/uploads/users/99312/car/2354406/s_1554277793.116.jpg,2354406,"Bán xe Suzuki Carry Blind Van sx 2020, số tay, máy xăng, màu trắng, nội thất màu ghi. Xe trang bị: Động cơ 4 Xi lanh, 1L, đạt tiêu chuẩn EURO 4, phun xăng điện tử giúp tiết kệm nhiên ...",Hà Nội,2020,44,13131,0
3009,Suzuki Super Carry Van Blind Van - 2020,Suzuki,11586,https://bonbanh.com.vn/uploads/users/99312/car/2354406/s_1554277793.116.jpg,2354406,"Bán xe Suzuki Carry Blind Van sx 2020, số tay, máy xăng, màu trắng, nội thất màu ghi. Xe trang bị: Động cơ 4 Xi lanh, 1L, đạt tiêu chuẩn EURO 4, phun xăng điện tử giúp tiết kệm nhiên ...",Hà Nội,2020,36,15329,0
3010,Suzuki Super Carry Van Blind Van - 2020,Suzuki,11586,https://bonbanh.com.vn/uploads/users/99312/car/2354406/s_1554277793.116.jpg,2354406,"Bán xe Suzuki Carry Blind Van sx 2020, số tay, máy xăng, màu trắng, nội thất màu ghi. Xe trang bị: Động cơ 4 Xi lanh, 1L, đạt tiêu chuẩn EURO 4, phun xăng điện tử giúp tiết kệm nhiên ...",Hà Nội,2020,47,15608,0
3011,Suzuki Super Carry Van Blind Van - 2020,Suzuki,11586,https://bonbanh.com.vn/uploads/users/99312/car/2354406/s_1554277793.116.jpg,2354406,"Bán xe Suzuki Carry Blind Van sx 2020, số tay, máy xăng, màu trắng, nội thất màu ghi. Xe trang bị: Động cơ 4 Xi lanh, 1L, đạt tiêu chuẩn EURO 4, phun xăng điện tử giúp tiết kệm nhiên ...",Hà Nội,2020,38,14440,0
3012,Suzuki Super Carry Van Blind Van - 2020,Suzuki,11586,https://bonbanh.com.vn/uploads/users/99312/car/2354406/s_1554277793.116.jpg,2354406,"Bán xe Suzuki Carry Blind Van sx 2020, số tay, máy xăng, màu trắng, nội thất màu ghi. Xe trang bị: Động cơ 4 Xi lanh, 1L, đạt tiêu chuẩn EURO 4, phun xăng điện tử giúp tiết kệm nhiên ...",Hà Nội,2020,30,13241,0
3013,Suzuki Super Carry Van Blind Van - 2020,Suzuki,11586,https://bonbanh.com.vn/uploads/users/99312/car/2354406/s_1554277793.116.jpg,2354406,"Bán xe Suzuki Carry Blind Van sx 2020, số tay, máy xăng, màu trắng, nội thất màu ghi. Xe trang bị: Động cơ 4 Xi lanh, 1L, đạt tiêu chuẩn EURO 4, phun xăng điện tử giúp tiết kệm nhiên ...",Hà Nội,2020,42,13451,0
1887,Kia Morning S AT - 2014,Kia,11456,https://bonbanh.com.vn/uploads/users/373026/car/3514507/s_1605061657.224.jpg,3514507,"Salon Oto Kiên Cường Bán:
KIA MORNING 1.25L AT, sản xuất 2014, số tự động, đầy đủ tiện nghi, màn hình DVD, camera lùi, gương chỉnh điện, lazang đúc, vô lăng tích hợp, hệ ...",Vĩnh Phúc,2014,54,13684,0
1888,Kia Morning S AT - 2014,Kia,11456,https://bonbanh.com.vn/uploads/users/373026/car/3514507/s_1605061657.224.jpg,3514507,"Salon Oto Kiên Cường Bán:
KIA MORNING 1.25L AT, sản xuất 2014, số tự động, đầy đủ tiện nghi, màn hình DVD, camera lùi, gương chỉnh điện, lazang đúc, vô lăng tích hợp, hệ ...",Vĩnh Phúc,2014,22,12903,0
1889,Kia Morning S AT - 2014,Kia,11456,https://bonbanh.com.vn/uploads/users/373026/car/3514507/s_1605061657.224.jpg,3514507,"Salon Oto Kiên Cường Bán:
KIA MORNING 1.25L AT, sản xuất 2014, số tự động, đầy đủ tiện nghi, màn hình DVD, camera lùi, gương chỉnh điện, lazang đúc, vô lăng tích hợp, hệ ...",Vĩnh Phúc,2014,68,15995,0
1890,Kia Morning S AT - 2014,Kia,11456,https://bonbanh.com.vn/uploads/users/373026/car/3514507/s_1605061657.224.jpg,3514507,"Salon Oto Kiên Cường Bán:
KIA MORNING 1.25L AT, sản xuất 2014, số tự động, đầy đủ tiện nghi, màn hình DVD, camera lùi, gương chỉnh điện, lazang đúc, vô lăng tích hợp, hệ ...",Vĩnh Phúc,2014,20,16351,0
1891,Kia Morning S AT - 2014,Kia,11456,https://bonbanh.com.vn/uploads/users/373026/car/3514507/s_1605061657.224.jpg,3514507,"Salon Oto Kiên Cường Bán:
KIA MORNING 1.25L AT, sản xuất 2014, số tự động, đầy đủ tiện nghi, màn hình DVD, camera lùi, gương chỉnh điện, lazang đúc, vô lăng tích hợp, hệ ...",Vĩnh Phúc,2014,36,16178,0
1892,Kia Morning S AT - 2014,Kia,11456,https://bonbanh.com.vn/uploads/users/373026/car/3514507/s_1605061657.224.jpg,3514507,"Salon Oto Kiên Cường Bán:
KIA MORNING 1.25L AT, sản xuất 2014, số tự động, đầy đủ tiện nghi, màn hình DVD, camera lùi, gương chỉnh điện, lazang đúc, vô lăng tích hợp, hệ ...",Vĩnh Phúc,2014,38,16008,0
1893,Kia Morning S AT - 2014,Kia,11456,https://bonbanh.com.vn/uploads/users/373026/car/3514507/s_1605061657.224.jpg,3514507,"Salon Oto Kiên Cường Bán:
KIA MORNING 1.25L AT, sản xuất 2014, số tự động, đầy đủ tiện nghi, màn hình DVD, camera lùi, gương chỉnh điện, lazang đúc, vô lăng tích hợp, hệ ...",Vĩnh Phúc,2014,30,14408,0
3455,Suzuki Super Carry Van Blind Van - 2020,Suzuki,11456,https://bonbanh.com.vn/uploads/users/415546/car/2569167/s_1561428693.128.jpg,2569167,"Xe tải nhẹ Suzuki Carry Van Blind Van.
****
- Quà tặng hấp dẫn
- Bảo hành 3 năm hoặc 100.000km
- Bảo dưỡng miễn phí 3 lần
***
- Xe có 2 cửa lùa, 1 cửa sau thùng cực kì tiện ...",Hà Nội,2020,40,15117,0
3456,Suzuki Super Carry Van Blind Van - 2020,Suzuki,11456,https://bonbanh.com.vn/uploads/users/415546/car/2569167/s_1561428693.128.jpg,2569167,"Xe tải nhẹ Suzuki Carry Van Blind Van.
****
- Quà tặng hấp dẫn
- Bảo hành 3 năm hoặc 100.000km
- Bảo dưỡng miễn phí 3 lần
***
- Xe có 2 cửa lùa, 1 cửa sau thùng cực kì tiện ...",Hà Nội,2020,23,12570,0
3457,Suzuki Super Carry Van Blind Van - 2020,Suzuki,11456,https://bonbanh.com.vn/uploads/users/415546/car/2569167/s_1561428693.128.jpg,2569167,"Xe tải nhẹ Suzuki Carry Van Blind Van.
****
- Quà tặng hấp dẫn
- Bảo hành 3 năm hoặc 100.000km
- Bảo dưỡng miễn phí 3 lần
***
- Xe có 2 cửa lùa, 1 cửa sau thùng cực kì tiện ...",Hà Nội,2020,44,13171,0
2723,Ford Transit 2.4L - 2013,Ford,11240,https://bonbanh.com.vn/uploads/users/537707/car/3419545/s_1599988093.488.jpeg,3419545,Transit van 6 chỗ ngồi. Sx 2013. Máy zin gầm bệ chắc. Không mục mọt xe không đâm va không lỗi nhỏ. Sơn vỏ đẹp. Điều hoà mát miễn bàn,Bắc Ninh,2013,30,15084,0
2724,Ford Transit 2.4L - 2013,Ford,11240,https://bonbanh.com.vn/uploads/users/537707/car/3419545/s_1599988093.488.jpeg,3419545,Transit van 6 chỗ ngồi. Sx 2013. Máy zin gầm bệ chắc. Không mục mọt xe không đâm va không lỗi nhỏ. Sơn vỏ đẹp. Điều hoà mát miễn bàn,Bắc Ninh,2013,25,14516,0
2725,Ford Transit 2.4L - 2013,Ford,11240,https://bonbanh.com.vn/uploads/users/537707/car/3419545/s_1599988093.488.jpeg,3419545,Transit van 6 chỗ ngồi. Sx 2013. Máy zin gầm bệ chắc. Không mục mọt xe không đâm va không lỗi nhỏ. Sơn vỏ đẹp. Điều hoà mát miễn bàn,Bắc Ninh,2013,37,13473,0
2726,Ford Transit 2.4L - 2013,Ford,11240,https://bonbanh.com.vn/uploads/users/537707/car/3419545/s_1599988093.488.jpeg,3419545,Transit van 6 chỗ ngồi. Sx 2013. Máy zin gầm bệ chắc. Không mục mọt xe không đâm va không lỗi nhỏ. Sơn vỏ đẹp. Điều hoà mát miễn bàn,Bắc Ninh,2013,29,15980,0
2727,Ford Transit 2.4L - 2013,Ford,11240,https://bonbanh.com.vn/uploads/users/537707/car/3419545/s_1599988093.488.jpeg,3419545,Transit van 6 chỗ ngồi. Sx 2013. Máy zin gầm bệ chắc. Không mục mọt xe không đâm va không lỗi nhỏ. Sơn vỏ đẹp. Điều hoà mát miễn bàn,Bắc Ninh,2013,69,13412,0
2728,Ford Transit 2.4L - 2013,Ford,11240,https://bonbanh.com.vn/uploads/users/537707/car/3419545/s_1599988093.488.jpeg,3419545,Transit van 6 chỗ ngồi. Sx 2013. Máy zin gầm bệ chắc. Không mục mọt xe không đâm va không lỗi nhỏ. Sơn vỏ đẹp. Điều hoà mát miễn bàn,Bắc Ninh,2013,43,14950,0
224,Mazda 3 1.6 AT - 2005,Mazda,11024,https://bonbanh.com.vn/uploads/users/140885/car/3498980/s_1604224434.271.jpg,3498980,Gia đình cần bán chiếc mada rất đẹp đi giữ gìn xăng tiết kiệm không đâm đụng ngập nước máy zin số zin nội thất ghế da zin đã lên màn hình Androi siêu đẹp...,Hà Nội,2005,55,12233,0
225,Mazda 3 1.6 AT - 2005,Mazda,11024,https://bonbanh.com.vn/uploads/users/140885/car/3498980/s_1604224434.271.jpg,3498980,Gia đình cần bán chiếc mada rất đẹp đi giữ gìn xăng tiết kiệm không đâm đụng ngập nước máy zin số zin nội thất ghế da zin đã lên màn hình Androi siêu đẹp...,Hà Nội,2005,39,15399,0
226,Mazda 3 1.6 AT - 2005,Mazda,11024,https://bonbanh.com.vn/uploads/users/140885/car/3498980/s_1604224434.271.jpg,3498980,Gia đình cần bán chiếc mada rất đẹp đi giữ gìn xăng tiết kiệm không đâm đụng ngập nước máy zin số zin nội thất ghế da zin đã lên màn hình Androi siêu đẹp...,Hà Nội,2005,50,15627,0
227,Mazda 3 1.6 AT - 2005,Mazda,11024,https://bonbanh.com.vn/uploads/users/140885/car/3498980/s_1604224434.271.jpg,3498980,Gia đình cần bán chiếc mada rất đẹp đi giữ gìn xăng tiết kiệm không đâm đụng ngập nước máy zin số zin nội thất ghế da zin đã lên màn hình Androi siêu đẹp...,Hà Nội,2005,36,13565,0
585,Kia Morning Si MT - 2016,Kia,11024,https://bonbanh.com.vn/uploads/users/98342/car/3516536/s_1605154164.929.jpg,3516536,"Bán xe Kia Morning bản Si số sàn, sx năm 2018. Xe trang bị: ghế da, màn hình giải trí, điều hòa tự động, túi khí an toàn, camera lùi,...
Xe cam kết không đâm đụng, không ngập ...",Thái Nguyên,2016,69,13098,0
586,Kia Morning Si MT - 2016,Kia,11024,https://bonbanh.com.vn/uploads/users/98342/car/3516536/s_1605154164.929.jpg,3516536,"Bán xe Kia Morning bản Si số sàn, sx năm 2018. Xe trang bị: ghế da, màn hình giải trí, điều hòa tự động, túi khí an toàn, camera lùi,...
Xe cam kết không đâm đụng, không ngập ...",Thái Nguyên,2016,55,14057,0
587,Kia Morning Si MT - 2016,Kia,11024,https://bonbanh.com.vn/uploads/users/98342/car/3516536/s_1605154164.929.jpg,3516536,"Bán xe Kia Morning bản Si số sàn, sx năm 2018. Xe trang bị: ghế da, màn hình giải trí, điều hòa tự động, túi khí an toàn, camera lùi,...
Xe cam kết không đâm đụng, không ngập ...",Thái Nguyên,2016,59,13257,0
588,Kia Morning Si MT - 2016,Kia,11024,https://bonbanh.com.vn/uploads/users/98342/car/3516536/s_1605154164.929.jpg,3516536,"Bán xe Kia Morning bản Si số sàn, sx năm 2018. Xe trang bị: ghế da, màn hình giải trí, điều hòa tự động, túi khí an toàn, camera lùi,...
Xe cam kết không đâm đụng, không ngập ...",Thái Nguyên,2016,44,12904,0
589,Kia Morning Si MT - 2016,Kia,11024,https://bonbanh.com.vn/uploads/users/98342/car/3516536/s_1605154164.929.jpg,3516536,"Bán xe Kia Morning bản Si số sàn, sx năm 2018. Xe trang bị: ghế da, màn hình giải trí, điều hòa tự động, túi khí an toàn, camera lùi,...
Xe cam kết không đâm đụng, không ngập ...",Thái Nguyên,2016,26,14366,0
3287,Toyota Innova G - 2007,Toyota,11024,https://bonbanh.com.vn/uploads/users/155612/car/3508927/s_1604741538.521.jpg,3508927,"Toyota INNOVA G đời 2007. Xe Tuyển k 1 lỗi nhỏ. Mới Thật sự
(Bao chek hãng cây số xịn+thân vỏ+máy móc+ngập nước)
Cam kết Zin 100%. nói k với taxi
- Xe không đâm không va không ...",Hà Nội,2007,25,15509,0
3288,Toyota Innova G - 2007,Toyota,11024,https://bonbanh.com.vn/uploads/users/155612/car/3508927/s_1604741538.521.jpg,3508927,"Toyota INNOVA G đời 2007. Xe Tuyển k 1 lỗi nhỏ. Mới Thật sự
(Bao chek hãng cây số xịn+thân vỏ+máy móc+ngập nước)
Cam kết Zin 100%. nói k với taxi
- Xe không đâm không va không ...",Hà Nội,2007,49,15741,0
3289,Toyota Innova G - 2007,Toyota,11024,https://bonbanh.com.vn/uploads/users/155612/car/3508927/s_1604741538.521.jpg,3508927,"Toyota INNOVA G đời 2007. Xe Tuyển k 1 lỗi nhỏ. Mới Thật sự
(Bao chek hãng cây số xịn+thân vỏ+máy móc+ngập nước)
Cam kết Zin 100%. nói k với taxi
- Xe không đâm không va không ...",Hà Nội,2007,68,14653,0
3290,Toyota Innova G - 2007,Toyota,11024,https://bonbanh.com.vn/uploads/users/155612/car/3508927/s_1604741538.521.jpg,3508927,"Toyota INNOVA G đời 2007. Xe Tuyển k 1 lỗi nhỏ. Mới Thật sự
(Bao chek hãng cây số xịn+thân vỏ+máy móc+ngập nước)
Cam kết Zin 100%. nói k với taxi
- Xe không đâm không va không ...",Hà Nội,2007,61,14807,0
3291,Toyota Innova G - 2007,Toyota,11024,https://bonbanh.com.vn/uploads/users/155612/car/3508927/s_1604741538.521.jpg,3508927,"Toyota INNOVA G đời 2007. Xe Tuyển k 1 lỗi nhỏ. Mới Thật sự
(Bao chek hãng cây số xịn+thân vỏ+máy móc+ngập nước)
Cam kết Zin 100%. nói k với taxi
- Xe không đâm không va không ...",Hà Nội,2007,21,13026,0
3292,Toyota Innova G - 2007,Toyota,11024,https://bonbanh.com.vn/uploads/users/155612/car/3508927/s_1604741538.521.jpg,3508927,"Toyota INNOVA G đời 2007. Xe Tuyển k 1 lỗi nhỏ. Mới Thật sự
(Bao chek hãng cây số xịn+thân vỏ+máy móc+ngập nước)
Cam kết Zin 100%. nói k với taxi
- Xe không đâm không va không ...",Hà Nội,2007,26,12868,0
3293,Toyota Innova G - 2007,Toyota,11024,https://bonbanh.com.vn/uploads/users/155612/car/3508927/s_1604741538.521.jpg,3508927,"Toyota INNOVA G đời 2007. Xe Tuyển k 1 lỗi nhỏ. Mới Thật sự
(Bao chek hãng cây số xịn+thân vỏ+máy móc+ngập nước)
Cam kết Zin 100%. nói k với taxi
- Xe không đâm không va không ...",Hà Nội,2007,27,12839,0
3294,Toyota Innova G - 2007,Toyota,11024,https://bonbanh.com.vn/uploads/users/155612/car/3508927/s_1604741538.521.jpg,3508927,"Toyota INNOVA G đời 2007. Xe Tuyển k 1 lỗi nhỏ. Mới Thật sự
(Bao chek hãng cây số xịn+thân vỏ+máy móc+ngập nước)
Cam kết Zin 100%. nói k với taxi
- Xe không đâm không va không ...",Hà Nội,2007,49,13146,0
3295,Toyota Innova G - 2007,Toyota,11024,https://bonbanh.com.vn/uploads/users/155612/car/3508927/s_1604741538.521.jpg,3508927,"Toyota INNOVA G đời 2007. Xe Tuyển k 1 lỗi nhỏ. Mới Thật sự
(Bao chek hãng cây số xịn+thân vỏ+máy móc+ngập nước)
Cam kết Zin 100%. nói k với taxi
- Xe không đâm không va không ...",Hà Nội,2007,22,15545,0
3050,Chevrolet Aveo LT 1.4 MT - 2018,Chevrolet,10808,https://bonbanh.com.vn/uploads/users/550453/car/3513810/s_1605003789.587.jpg,3513810,"Ngân hàng thanh lý xe CHEVROLET aveo đời 2018 giá 2xx triệu khởi điểm.
xe bán theo hình thức xe có sẵn tại bãi. hồ sơ có sau khoảng 15 ngày.
khách mua xe tự làm thủ tục rút hồ ...",TP HCM,2018,63,13290,0
3051,Chevrolet Aveo LT 1.4 MT - 2018,Chevrolet,10808,https://bonbanh.com.vn/uploads/users/550453/car/3513810/s_1605003789.587.jpg,3513810,"Ngân hàng thanh lý xe CHEVROLET aveo đời 2018 giá 2xx triệu khởi điểm.
xe bán theo hình thức xe có sẵn tại bãi. hồ sơ có sau khoảng 15 ngày.
khách mua xe tự làm thủ tục rút hồ ...",TP HCM,2018,41,15652,0
3052,Chevrolet Aveo LT 1.4 MT - 2018,Chevrolet,10808,https://bonbanh.com.vn/uploads/users/550453/car/3513810/s_1605003789.587.jpg,3513810,"Ngân hàng thanh lý xe CHEVROLET aveo đời 2018 giá 2xx triệu khởi điểm.
xe bán theo hình thức xe có sẵn tại bãi. hồ sơ có sau khoảng 15 ngày.
khách mua xe tự làm thủ tục rút hồ ...",TP HCM,2018,25,15352,0
599,Toyota Vios 1.5 MT - 2013,Toyota,10635,https://bonbanh.com.vn/uploads/users/54094/car/3349723/s_1596273328.836.jpg,3349723,"Bán vios 2013 E chính chủ, màu bạc xe 1 chủ tôi dùng tất cả cam kết nguyên bản đi lại cực kỳ ít, các con tôi đi lại chủ yếu số tự động , tôi lăp thêm đồ chơi nhiều, ...",Hà Nội,2013,45,15630,0
600,Toyota Vios 1.5 MT - 2013,Toyota,10635,https://bonbanh.com.vn/uploads/users/54094/car/3349723/s_1596273328.836.jpg,3349723,"Bán vios 2013 E chính chủ, màu bạc xe 1 chủ tôi dùng tất cả cam kết nguyên bản đi lại cực kỳ ít, các con tôi đi lại chủ yếu số tự động , tôi lăp thêm đồ chơi nhiều, ...",Hà Nội,2013,46,14986,0
601,Toyota Vios 1.5 MT - 2013,Toyota,10635,https://bonbanh.com.vn/uploads/users/54094/car/3349723/s_1596273328.836.jpg,3349723,"Bán vios 2013 E chính chủ, màu bạc xe 1 chủ tôi dùng tất cả cam kết nguyên bản đi lại cực kỳ ít, các con tôi đi lại chủ yếu số tự động , tôi lăp thêm đồ chơi nhiều, ...",Hà Nội,2013,31,14342,0
602,Toyota Vios 1.5 MT - 2013,Toyota,10635,https://bonbanh.com.vn/uploads/users/54094/car/3349723/s_1596273328.836.jpg,3349723,"Bán vios 2013 E chính chủ, màu bạc xe 1 chủ tôi dùng tất cả cam kết nguyên bản đi lại cực kỳ ít, các con tôi đi lại chủ yếu số tự động , tôi lăp thêm đồ chơi nhiều, ...",Hà Nội,2013,23,15227,0
603,Toyota Vios 1.5 MT - 2013,Toyota,10635,https://bonbanh.com.vn/uploads/users/54094/car/3349723/s_1596273328.836.jpg,3349723,"Bán vios 2013 E chính chủ, màu bạc xe 1 chủ tôi dùng tất cả cam kết nguyên bản đi lại cực kỳ ít, các con tôi đi lại chủ yếu số tự động , tôi lăp thêm đồ chơi nhiều, ...",Hà Nội,2013,55,12063,0
580,Toyota Vios 1.5 MT - 2012,Toyota,10462,https://bonbanh.com.vn/uploads/users/54094/car/3348942/s_1596247654.561.jpg,3348942,"Gia đình nhà mình thiện chí bán vios để đổi 1 chiếc tự động đời 2012 , nếu không đổi xe mình sẽ để đi lâu dài , tại sao bởi mình sử dụng 1 chủ ngay từ mới, đặc ...",Hà Nội,2012,50,12010,0
581,Toyota Vios 1.5 MT - 2012,Toyota,10462,https://bonbanh.com.vn/uploads/users/54094/car/3348942/s_1596247654.561.jpg,3348942,"Gia đình nhà mình thiện chí bán vios để đổi 1 chiếc tự động đời 2012 , nếu không đổi xe mình sẽ để đi lâu dài , tại sao bởi mình sử dụng 1 chủ ngay từ mới, đặc ...",Hà Nội,2012,68,13236,0
582,Toyota Vios 1.5 MT - 2012,Toyota,10462,https://bonbanh.com.vn/uploads/users/54094/car/3348942/s_1596247654.561.jpg,3348942,"Gia đình nhà mình thiện chí bán vios để đổi 1 chiếc tự động đời 2012 , nếu không đổi xe mình sẽ để đi lâu dài , tại sao bởi mình sử dụng 1 chủ ngay từ mới, đặc ...",Hà Nội,2012,41,15367,0
583,Toyota Vios 1.5 MT - 2012,Toyota,10462,https://bonbanh.com.vn/uploads/users/54094/car/3348942/s_1596247654.561.jpg,3348942,"Gia đình nhà mình thiện chí bán vios để đổi 1 chiếc tự động đời 2012 , nếu không đổi xe mình sẽ để đi lâu dài , tại sao bởi mình sử dụng 1 chủ ngay từ mới, đặc ...",Hà Nội,2012,45,13637,0
584,Toyota Vios 1.5 MT - 2012,Toyota,10462,https://bonbanh.com.vn/uploads/users/54094/car/3348942/s_1596247654.561.jpg,3348942,"Gia đình nhà mình thiện chí bán vios để đổi 1 chiếc tự động đời 2012 , nếu không đổi xe mình sẽ để đi lâu dài , tại sao bởi mình sử dụng 1 chủ ngay từ mới, đặc ...",Hà Nội,2012,31,15120,0
863,Hyundai SantaFe Gold 2.0 AT - 2003,Hyundai,10376,https://bonbanh.com.vn/uploads/users/1883/car/3528438/s_1605773874.329.jpeg,3528438,"Santaffe tự động máy dầu nhập hàn quốc. Cửa sổ trời mâm đúc. Ko lỗi . Bao hồ sơ.
Ace có thiện chí mời liên hệ xem xe",Gia Lai,2003,21,14061,0
864,Hyundai SantaFe Gold 2.0 AT - 2003,Hyundai,10376,https://bonbanh.com.vn/uploads/users/1883/car/3528438/s_1605773874.329.jpeg,3528438,"Santaffe tự động máy dầu nhập hàn quốc. Cửa sổ trời mâm đúc. Ko lỗi . Bao hồ sơ.
Ace có thiện chí mời liên hệ xem xe",Gia Lai,2003,41,13646,0
865,Hyundai SantaFe Gold 2.0 AT - 2003,Hyundai,10376,https://bonbanh.com.vn/uploads/users/1883/car/3528438/s_1605773874.329.jpeg,3528438,"Santaffe tự động máy dầu nhập hàn quốc. Cửa sổ trời mâm đúc. Ko lỗi . Bao hồ sơ.
Ace có thiện chí mời liên hệ xem xe",Gia Lai,2003,51,15197,0
866,Hyundai SantaFe Gold 2.0 AT - 2003,Hyundai,10376,https://bonbanh.com.vn/uploads/users/1883/car/3528438/s_1605773874.329.jpeg,3528438,"Santaffe tự động máy dầu nhập hàn quốc. Cửa sổ trời mâm đúc. Ko lỗi . Bao hồ sơ.
Ace có thiện chí mời liên hệ xem xe",Gia Lai,2003,32,11445,0
867,Hyundai SantaFe Gold 2.0 AT - 2003,Hyundai,10376,https://bonbanh.com.vn/uploads/users/1883/car/3528438/s_1605773874.329.jpeg,3528438,"Santaffe tự động máy dầu nhập hàn quốc. Cửa sổ trời mâm đúc. Ko lỗi . Bao hồ sơ.
Ace có thiện chí mời liên hệ xem xe",Gia Lai,2003,57,14759,0
1590,Kia Morning Van 1.0 AT - 2016,Kia,10376,https://bonbanh.com.vn/uploads/users/123776/car/3513097/s_1604983659.703.jpg,3513097,"PHONG AUTO có hàng về mới lắm! Biển hải phòng! Hiếm có luôn zin A-Z
MORNING Van nhập khẩu. Bản 2016 chính chủ hải phòng, bản full đồ chơi nhé..., xe số tự động, xe chính ...",Hải Phòng,2016,45,13606,0
1591,Kia Morning Van 1.0 AT - 2016,Kia,10376,https://bonbanh.com.vn/uploads/users/123776/car/3513097/s_1604983659.703.jpg,3513097,"PHONG AUTO có hàng về mới lắm! Biển hải phòng! Hiếm có luôn zin A-Z
MORNING Van nhập khẩu. Bản 2016 chính chủ hải phòng, bản full đồ chơi nhé..., xe số tự động, xe chính ...",Hải Phòng,2016,29,11705,0
1592,Kia Morning Van 1.0 AT - 2016,Kia,10376,https://bonbanh.com.vn/uploads/users/123776/car/3513097/s_1604983659.703.jpg,3513097,"PHONG AUTO có hàng về mới lắm! Biển hải phòng! Hiếm có luôn zin A-Z
MORNING Van nhập khẩu. Bản 2016 chính chủ hải phòng, bản full đồ chơi nhé..., xe số tự động, xe chính ...",Hải Phòng,2016,24,14190,0
1593,Kia Morning Van 1.0 AT - 2016,Kia,10376,https://bonbanh.com.vn/uploads/users/123776/car/3513097/s_1604983659.703.jpg,3513097,"PHONG AUTO có hàng về mới lắm! Biển hải phòng! Hiếm có luôn zin A-Z
MORNING Van nhập khẩu. Bản 2016 chính chủ hải phòng, bản full đồ chơi nhé..., xe số tự động, xe chính ...",Hải Phòng,2016,20,13559,0
1594,Kia Morning Van 1.0 AT - 2016,Kia,10376,https://bonbanh.com.vn/uploads/users/123776/car/3513097/s_1604983659.703.jpg,3513097,"PHONG AUTO có hàng về mới lắm! Biển hải phòng! Hiếm có luôn zin A-Z
MORNING Van nhập khẩu. Bản 2016 chính chủ hải phòng, bản full đồ chơi nhé..., xe số tự động, xe chính ...",Hải Phòng,2016,24,12463,0
1595,Kia Morning Van 1.0 AT - 2016,Kia,10376,https://bonbanh.com.vn/uploads/users/123776/car/3513097/s_1604983659.703.jpg,3513097,"PHONG AUTO có hàng về mới lắm! Biển hải phòng! Hiếm có luôn zin A-Z
MORNING Van nhập khẩu. Bản 2016 chính chủ hải phòng, bản full đồ chơi nhé..., xe số tự động, xe chính ...",Hải Phòng,2016,55,11827,0
